final_star,tries_until_dropout,dropout,union_segment,policy,total_fails,total_destroy,max_consecutive_fail,threshold
21,46,1,high_union,baseline,36,4,9,308.6129715283773
18,26,1,high_union,advantage,23,0,12,331.83336099386264
19,41,1,high_union,baseline,33,4,9,302.8453364678996
25,49,1,high_union,advantage,37,2,9,312.3041595279186
21,40,1,high_union,baseline,32,2,9,331.1148435608578
18,23,1,high_union,advantage,20,0,13,361.0818488287195
19,33,1,high_union,baseline,29,0,11,332.1080900952549
21,39,1,high_union,advantage,30,3,10,329.4527952598002
16,17,1,high_union,baseline,15,1,13,330.6160316734546
17,21,1,high_union,advantage,18,1,12,298.536194518659
21,65,1,high_union,baseline,50,9,7,322.3119347735982
19,33,1,high_union,advantage,27,2,12,319.404670233272
19,34,1,high_union,baseline,30,0,10,326.43169080745514
23,58,1,high_union,advantage,48,2,9,322.3301610495174
23,49,1,high_union,baseline,39,2,10,327.59399354834227
22,42,1,high_union,advantage,34,1,9,313.77065610201595
27,72,0,high_union,baseline,53,7,7,321.1721783474359
22,33,1,high_union,advantage,26,0,11,295.4434286788602
24,76,1,high_union,baseline,56,11,7,313.60185443994175
22,40,1,high_union,advantage,32,1,12,347.8166709635329
17,28,1,high_union,baseline,25,1,10,326.37616679256513
21,45,1,high_union,advantage,36,3,9,319.5815792523385
21,63,1,high_union,baseline,51,6,8,357.9224655250869
23,38,1,high_union,advantage,30,0,10,292.7833004339784
18,31,1,high_union,baseline,26,2,9,297.8108888910756
22,47,1,high_union,advantage,37,3,9,354.2542282255255
18,31,1,high_union,baseline,26,2,11,320.9192187209787
18,23,1,high_union,advantage,20,0,13,315.14833927420415
18,25,1,high_union,baseline,22,0,10,296.0159134980871
17,16,1,high_union,advantage,14,0,13,328.95392532790027
18,33,1,high_union,baseline,28,2,11,330.88919739054927
23,35,1,high_union,advantage,25,2,12,298.1101127833021
19,33,1,high_union,baseline,27,2,10,317.1944882889914
23,40,1,high_union,advantage,31,1,11,313.28968335933865
18,27,1,high_union,baseline,24,0,11,325.11954292837544
22,49,1,high_union,advantage,39,3,9,297.6149951555871
20,49,1,high_union,baseline,40,4,10,345.03894909026315
23,52,1,high_union,advantage,41,3,11,338.3164756319521
16,28,1,high_union,baseline,24,3,11,312.73648882534366
19,37,1,high_union,advantage,32,1,10,315.67162576723257
18,44,1,high_union,baseline,36,5,9,317.2715569944477
18,25,1,high_union,advantage,22,0,12,304.43382893986995
17,25,1,high_union,baseline,23,0,11,311.1314116352993
21,45,1,high_union,advantage,36,3,9,314.5945926465078
19,41,1,high_union,baseline,34,3,11,352.25736741414255
21,34,1,high_union,advantage,27,1,12,338.93236616660874
17,20,1,high_union,baseline,18,0,13,338.69309414673245
25,54,1,high_union,advantage,43,1,8,327.3985122600878
21,34,1,high_union,baseline,28,0,10,297.6534598213753
18,29,1,high_union,advantage,25,1,12,319.1701779084524
17,15,1,high_union,baseline,13,0,13,339.4097691922676
22,43,1,high_union,advantage,34,2,11,294.83470741265427
18,37,1,high_union,baseline,32,2,11,332.7310641374653
25,55,1,high_union,advantage,41,4,9,366.45218450525533
18,20,1,high_union,baseline,16,1,13,341.2363329197946
15,14,1,high_union,advantage,14,0,14,348.28058271123973
17,25,1,high_union,baseline,21,2,12,324.3667750088432
20,50,1,high_union,advantage,38,7,10,339.3586389752998
20,44,1,high_union,baseline,36,3,9,305.64293571291927
21,50,1,high_union,advantage,39,5,10,335.91727624682454
19,39,1,high_union,baseline,32,3,10,333.0877626812153
17,15,1,high_union,advantage,13,0,13,325.7982234807533
18,36,1,high_union,baseline,31,2,12,346.32014839437
20,51,1,high_union,advantage,42,4,8,309.22430324305225
18,29,1,high_union,baseline,25,1,11,316.25884967052673
23,43,1,high_union,advantage,33,2,10,321.90924082716595
17,29,1,high_union,baseline,24,3,12,299.407780578212
18,28,1,high_union,advantage,24,1,11,324.53863887600494
17,26,1,high_union,baseline,24,0,11,285.62139174092306
17,20,1,high_union,advantage,17,1,13,340.9390906885642
21,44,1,high_union,baseline,36,2,10,320.9327473313193
22,47,1,high_union,advantage,37,3,8,309.58214192192474
17,25,1,high_union,baseline,22,1,11,303.3125277540976
15,13,1,high_union,advantage,13,0,13,315.30841940761627
21,39,1,high_union,baseline,32,2,10,333.7651942154483
22,42,1,high_union,advantage,34,1,9,330.9547795747512
18,25,1,high_union,baseline,22,0,12,305.8892410544308
24,53,1,high_union,advantage,41,3,8,303.0792065474473
18,26,1,high_union,baseline,22,1,12,333.1379741263929
21,41,1,high_union,advantage,35,0,9,305.5530519076994
21,39,1,high_union,baseline,30,3,10,321.19819548159006
17,21,1,high_union,advantage,17,2,13,322.47509285048557
17,31,1,high_union,baseline,26,3,12,326.2412426345348
23,67,1,high_union,advantage,50,9,8,337.16540860363745
17,33,1,high_union,baseline,28,3,10,294.74074126265356
22,44,1,high_union,advantage,34,3,9,281.77681349479025
17,22,1,high_union,baseline,20,0,13,308.651054375433
23,57,1,high_union,advantage,47,2,8,356.0305681566437
20,44,1,high_union,baseline,37,2,11,360.44348200174755
26,54,1,high_union,advantage,39,4,11,356.6235427113177
22,61,1,high_union,baseline,47,7,9,316.1403726447862
18,24,1,high_union,advantage,20,1,12,284.3576983603034
18,21,1,high_union,baseline,16,2,12,273.1392179669632
22,53,1,high_union,advantage,42,4,8,307.7192367690118
18,35,1,high_union,baseline,29,3,9,316.0385273970128
18,20,1,high_union,advantage,15,2,13,346.0125080211192
17,27,1,high_union,baseline,24,1,11,337.35610919084894
25,56,1,high_union,advantage,44,2,9,324.5481015798324
17,20,1,high_union,baseline,17,1,13,302.2031045811772
21,40,1,high_union,advantage,32,2,9,300.78440883510217
24,66,1,high_union,baseline,51,6,8,325.0825537414287
19,33,1,high_union,advantage,27,2,11,333.94101957679453
21,35,1,high_union,baseline,27,2,11,327.8376252449117
27,48,0,high_union,advantage,33,3,8,299.3080408078669
18,26,1,high_union,baseline,23,0,11,333.01335257584174
25,53,1,high_union,advantage,37,6,9,328.5182193420282
16,24,1,high_union,baseline,22,1,11,298.5866718761964
16,20,1,high_union,advantage,19,0,11,304.31358059399486
17,18,1,high_union,baseline,15,1,13,333.76991949123135
17,34,1,high_union,advantage,30,2,10,315.30984929708217
18,24,1,high_union,baseline,21,0,13,351.7829460327291
18,25,1,high_union,advantage,22,0,12,330.02258552129155
23,68,1,high_union,baseline,52,8,7,310.2673762362146
20,39,1,high_union,advantage,31,3,10,319.79588799218135
17,23,1,high_union,baseline,20,1,12,321.26766785275436
19,26,1,high_union,advantage,22,0,12,305.4321937351658
22,32,1,high_union,baseline,24,1,12,301.74823603644745
23,35,1,high_union,advantage,24,3,12,334.02779787619
20,34,1,high_union,baseline,28,1,12,336.9054659408419
21,44,1,high_union,advantage,35,3,10,332.0756293910592
22,36,1,high_union,baseline,28,1,11,350.30636188647605
17,21,1,high_union,advantage,18,1,13,309.16453527976796
21,49,1,high_union,baseline,36,7,11,353.4854153214226
22,44,1,high_union,advantage,35,2,9,301.98157762891697
21,41,1,high_union,baseline,33,2,9,299.74628873263015
17,18,1,high_union,advantage,16,0,13,284.800822357015
22,47,1,high_union,baseline,37,3,9,311.08409372346364
17,22,1,high_union,advantage,20,0,12,309.9255532634109
20,44,1,high_union,baseline,35,4,10,330.518745605093
22,51,1,high_union,advantage,42,2,11,324.877818832409
21,41,1,high_union,baseline,34,1,10,296.1405325796173
24,58,1,high_union,advantage,45,4,9,312.14547523148366
24,55,1,high_union,baseline,41,5,10,312.5707595782463
18,21,1,high_union,advantage,17,1,12,284.4803550607621
23,45,1,high_union,baseline,35,2,9,300.3810654597326
21,43,1,high_union,advantage,34,3,10,304.5837273877182
19,52,1,high_union,baseline,42,6,10,348.6725003964189
21,39,1,high_union,advantage,32,1,10,323.82901431914706
20,38,1,high_union,baseline,31,2,10,333.24337507895
23,47,1,high_union,advantage,36,3,10,290.02729005701576
21,60,1,high_union,baseline,47,7,11,343.8842896602798
24,44,1,high_union,advantage,31,4,12,346.02204126048184
22,43,1,high_union,baseline,31,5,11,280.03310065710747
17,24,1,high_union,advantage,21,1,12,305.89366552168303
17,26,1,high_union,baseline,21,3,13,329.9153114603102
19,41,1,high_union,advantage,33,4,11,332.8877690707636
18,19,1,high_union,baseline,15,1,13,306.43010539025556
18,22,1,high_union,advantage,18,1,13,313.89001073892695
19,36,1,high_union,baseline,31,1,10,308.0523787790971
21,48,1,high_union,advantage,37,5,10,322.2083609389224
16,15,1,high_union,baseline,14,0,13,343.94357062923825
19,30,1,high_union,advantage,25,1,12,304.5791568571759
18,29,1,high_union,baseline,24,2,13,340.01640995536826
21,48,1,high_union,advantage,38,4,8,304.36655855306225
22,44,1,high_union,baseline,35,2,10,303.04745575006234
22,43,1,high_union,advantage,35,1,11,336.37189236686424
18,34,1,high_union,baseline,29,2,10,338.43872756015236
21,47,1,high_union,advantage,40,1,9,337.0281987352531
20,44,1,high_union,baseline,36,3,10,293.6840518356372
27,47,0,high_union,advantage,33,2,7,310.680980438559
17,35,1,high_union,baseline,30,3,9,336.4597718400664
17,21,1,high_union,advantage,18,1,13,320.8308368112779
19,39,1,high_union,baseline,34,1,8,298.52614307605074
21,35,1,high_union,advantage,28,1,12,329.16635878250884
18,16,1,high_union,baseline,13,0,13,305.7038548201706
18,36,1,high_union,advantage,31,2,12,355.89049696784423
22,63,1,high_union,baseline,50,6,10,350.8968292483652
21,33,1,high_union,advantage,27,0,12,332.08194852711136
15,18,1,high_union,baseline,16,2,13,347.22013409539545
18,28,1,high_union,advantage,23,2,11,321.2958270024676
19,37,1,high_union,baseline,32,1,11,335.3087498875003
24,50,1,high_union,advantage,39,2,10,349.5544059060415
21,54,1,high_union,baseline,40,8,10,324.9099736358863
25,56,1,high_union,advantage,42,4,8,314.89625656971435
21,59,1,high_union,baseline,46,7,7,285.90756083645766
27,48,0,high_union,advantage,34,2,8,318.33732948557014
18,45,1,high_union,baseline,38,4,10,336.46846369124626
18,27,1,high_union,advantage,23,1,11,338.91266855135257
17,18,1,high_union,baseline,16,0,13,330.0873013143682
18,22,1,high_union,advantage,19,0,13,309.1740181007552
17,25,1,high_union,baseline,21,2,11,280.4635686210482
17,19,1,high_union,advantage,17,0,13,310.0956980399053
20,58,1,high_union,baseline,45,8,9,313.913102578921
20,45,1,high_union,advantage,37,3,9,313.7414206561997
16,16,1,high_union,baseline,14,1,13,332.3711271395585
21,50,1,high_union,advantage,41,3,8,359.7135282202968
15,13,1,high_union,baseline,13,0,13,322.47058403682183
19,31,1,high_union,advantage,27,0,10,315.6653642168708
17,32,1,high_union,baseline,28,2,10,314.81556373991816
19,28,1,high_union,advantage,24,0,12,322.4876953381543
15,13,1,high_union,baseline,13,0,13,303.434124793032
16,20,1,high_union,advantage,18,1,13,322.4039711749211
18,16,1,high_union,baseline,13,0,13,329.016246726636
20,35,1,high_union,advantage,27,3,12,324.1937212714898
17,29,1,high_union,baseline,25,2,11,329.1508386800956
25,61,1,high_union,advantage,48,3,9,328.6749521869707
19,32,1,high_union,baseline,25,3,10,284.5620663550711
19,46,1,high_union,advantage,39,3,8,332.73740316790804
22,45,1,high_union,baseline,34,4,8,306.57970308675095
23,36,1,high_union,advantage,27,1,12,298.08321673992083
18,24,1,high_union,baseline,21,0,12,297.9109634429001
20,42,1,high_union,advantage,35,2,9,328.67083220945057
20,45,1,high_union,baseline,36,4,10,315.54850145550296
19,25,1,high_union,advantage,21,0,12,286.3606243202918
18,36,1,high_union,baseline,31,2,12,329.56075630384566
22,50,1,high_union,advantage,38,5,10,291.20783738402343
17,32,1,high_union,baseline,28,2,11,322.7964271703642
18,27,1,high_union,advantage,23,1,12,324.76997851346107
19,35,1,high_union,baseline,29,2,12,337.7115416339009
27,54,0,high_union,advantage,38,4,11,355.63369572933703
18,32,1,high_union,baseline,27,2,11,292.7064734819892
20,29,1,high_union,advantage,24,0,12,318.95052287873904
19,29,1,high_union,baseline,24,1,10,314.47329409911566
17,26,1,high_union,advantage,22,2,12,328.67499371921923
21,47,1,high_union,baseline,37,4,11,324.31337541867236
24,66,1,high_union,advantage,52,5,8,312.9490751452676
18,28,1,high_union,baseline,24,1,12,311.1819562277829
24,50,1,high_union,advantage,38,3,9,297.67098289631906
18,36,1,high_union,baseline,29,4,11,339.7572316481302
25,50,1,high_union,advantage,38,2,9,329.1840836319906
21,31,1,high_union,baseline,23,2,12,338.35536395590276
18,28,1,high_union,advantage,24,1,12,313.7920772704897
19,30,1,high_union,baseline,24,2,11,306.8632906261114
21,52,1,high_union,advantage,38,8,10,298.43369866741546
17,19,1,high_union,baseline,17,0,13,327.1783516748132
18,27,1,high_union,advantage,23,1,12,299.20413550943533
20,57,1,high_union,baseline,47,5,8,356.973261379331
24,60,1,high_union,advantage,46,5,8,293.8471483781312
19,40,1,high_union,baseline,33,3,9,325.47320238425004
19,30,1,high_union,advantage,26,0,12,351.33709414427574
21,33,1,high_union,baseline,26,1,11,331.98179518527616
21,50,1,high_union,advantage,37,7,10,323.5134742498356
16,21,1,high_union,baseline,18,2,12,300.6303270607621
21,34,1,high_union,advantage,28,0,11,292.3646162286459
17,28,1,high_union,baseline,24,2,11,335.40100217835175
22,58,1,high_union,advantage,47,4,9,350.12294481549895
22,55,1,high_union,baseline,42,6,10,311.22300019043655
25,62,1,high_union,advantage,48,4,8,297.218769847673
16,18,1,high_union,baseline,16,1,12,270.83661138901965
18,33,1,high_union,advantage,29,1,11,300.38470312674923
18,21,1,high_union,baseline,17,1,13,317.7268631500192
22,48,1,high_union,advantage,40,1,9,351.9824648167347
20,45,1,high_union,baseline,36,4,10,333.4626738446594
17,15,1,high_union,advantage,13,0,13,326.10170809413506
22,41,1,high_union,baseline,31,3,11,311.9976067739774
25,35,1,high_union,advantage,24,1,12,308.33668565488085
20,41,1,high_union,baseline,33,3,11,348.1129519501593
25,65,1,high_union,advantage,50,5,8,324.01477081516776
19,37,1,high_union,baseline,29,4,11,277.94798616157954
19,29,1,high_union,advantage,24,1,11,306.52920704205513
18,20,1,high_union,baseline,16,1,13,302.83567936456745
23,42,1,high_union,advantage,33,1,10,309.0747198164507
18,28,1,high_union,baseline,24,1,11,331.2582132057017
25,57,1,high_union,advantage,43,4,8,317.85110236411504
17,50,1,high_union,baseline,41,7,8,318.46269185992674
17,29,1,high_union,advantage,26,1,10,346.26946322650474
17,23,1,high_union,baseline,20,1,12,306.0707782042662
23,53,1,high_union,advantage,40,5,9,357.283990517747
18,39,1,high_union,baseline,31,5,12,306.57384817257827
24,51,1,high_union,advantage,40,2,10,321.7839639322514
20,33,1,high_union,baseline,26,2,12,314.3759280919447
20,29,1,high_union,advantage,22,2,13,322.4683826700192
16,15,1,high_union,baseline,13,1,13,328.89183990146256
21,44,1,high_union,advantage,34,4,10,328.67670480177753
22,44,1,high_union,baseline,33,4,9,304.9376533875884
20,38,1,high_union,advantage,29,4,9,297.5417064510486
16,22,1,high_union,baseline,20,1,14,370.0634358181142
21,41,1,high_union,advantage,33,2,12,310.32031320798893
17,24,1,high_union,baseline,22,0,11,333.98424877343973
23,48,1,high_union,advantage,39,1,9,287.84717378953604
22,40,1,high_union,baseline,32,1,10,314.40774560190647
19,29,1,high_union,advantage,24,1,13,317.45601232035114
23,52,1,high_union,baseline,38,6,11,329.45630139855666
21,36,1,high_union,advantage,26,4,11,265.5509171801612
18,44,1,high_union,baseline,36,5,11,323.32281226156664
17,19,1,high_union,advantage,17,0,13,297.0051708926421
19,38,1,high_union,baseline,32,2,10,326.48691422389845
20,35,1,high_union,advantage,28,2,10,299.27341606323677
19,26,1,high_union,baseline,20,2,11,302.89034608148836
23,49,1,high_union,advantage,39,2,9,314.52744779213464
17,27,1,high_union,baseline,23,2,11,298.9534106079361
23,35,1,high_union,advantage,27,0,11,310.4893110652929
16,26,1,high_union,baseline,22,3,10,296.13248462913367
22,24,1,high_union,advantage,17,0,12,283.3365909660254
21,38,1,high_union,baseline,32,1,10,340.35914104858716
23,59,1,high_union,advantage,45,6,9,294.07902614352145
17,18,1,high_union,baseline,16,0,13,316.4263822478403
18,32,1,high_union,advantage,27,2,12,335.0578216298757
24,56,1,high_union,baseline,43,4,9,307.70111794967914
22,43,1,high_union,advantage,35,1,10,303.49668200508927
20,35,1,high_union,baseline,29,1,12,324.5247617733484
21,48,1,high_union,advantage,37,5,11,342.35867645454306
21,39,1,high_union,baseline,33,0,10,296.6136946982706
19,27,1,high_union,advantage,23,0,12,316.99704335965123
18,24,1,high_union,baseline,20,1,12,285.3501081006535
19,25,1,high_union,advantage,21,0,11,312.1359799263562
17,24,1,high_union,baseline,20,2,13,320.68409369076153
21,45,1,high_union,advantage,36,3,10,302.9075071648987
25,62,1,high_union,baseline,47,5,9,310.8601633234954
22,41,1,high_union,advantage,32,2,9,291.835464633851
17,24,1,high_union,baseline,21,1,12,321.5415722276299
18,24,1,high_union,advantage,20,1,13,341.113884977663
17,47,1,high_union,baseline,40,5,10,298.05712260459075
20,40,1,high_union,advantage,33,2,11,307.5465646689523
21,47,1,high_union,baseline,38,3,9,330.05092492908364
21,40,1,high_union,advantage,33,1,9,344.24181438645473
24,42,1,high_union,baseline,32,1,11,290.1362037558214
20,43,1,high_union,advantage,34,4,11,316.624305251681
22,56,1,high_union,baseline,43,6,10,325.6626164463905
19,30,1,high_union,advantage,25,1,12,317.958872187423
16,31,1,high_union,baseline,25,5,10,270.46415866245826
